,Date,Vegetable,Wholesale Price,Retail Price,Shopping Mall Price,Units
529,2023-03-22,Mushroom,91,110,129,1kg
530,2023-03-22,Mustard Leaves,14,17,20,1kg
531,2023-03-22,Ladies Finger,40,48,57,1kg
532,2023-03-22,Pumpkin,22,26,31,1kg
533,2023-03-22,Radish,21,25,30,1kg
534,2023-03-22,Ridge Gourd,29,35,41,1kg
535,2023-03-22,Shallot (Pearl Onion),36,43,51,1kg
536,2023-03-22,Snake Gourd,25,30,35,1kg
537,2023-03-22,Sorrel Leaves,16,19,22,1kg
538,2023-03-22,Spinach,15,18,21,1kg
539,2023-03-22,Sweet Potato,36,43,51,1kg
540,2023-03-21,Onion Big,18,22,26,1kg
541,2023-03-21,Onion Small,55,66,78,1kg
542,2023-03-21,Tomato,26,31,37,1kg
543,2023-03-21,Green Chilli,38,46,54,1kg
544,2023-03-21,Beetroot,29,35,41,1kg
545,2023-03-21,Potato,27,32,38,1kg
546,2023-03-21,Raw Banana (Plantain),11,13,15,1kg
547,2023-03-21,Amaranth Leaves,13,16,18,1kg
548,2023-03-21,Amla,70,85,100,1kg
549,2023-03-21,Ash gourd,25,30,35,1kg
550,2023-03-21,Baby Corn,56,67,79,1kg
551,2023-03-21,Banana Flower,19,23,27,1kg
552,2023-03-21,Capsicum,45,54,64,1kg
553,2023-03-21,Bitter Gourd,31,37,44,1kg
554,2023-03-21,Bottle Gourd,29,35,41,1kg
555,2023-03-21,Butter Beans,44,53,63,1kg
556,2023-03-21,Broad Beans,36,43,51,1kg
557,2023-03-21,Cabbage,11,13,15,1kg
558,2023-03-21,Carrot,31,37,44,1kg
559,2023-03-21,Cauliflower,24,29,34,1kg
560,2023-03-21,Cluster beans,43,52,61,1kg
561,2023-03-21,Coconut,25,30,35,1kg
562,2023-03-21,Colocasia Leaves,12,14,17,1kg
563,2023-03-21,Colocasia,24,29,34,1kg
564,2023-03-21,Coriander Leaves,5,6,7,1kg
565,2023-03-21,Corn,24,29,34,1kg
566,2023-03-21,Cucumber,26,31,37,1kg
567,2023-03-21,Curry Leaves,29,35,41,1kg
568,2023-03-21,Dill Leaves,14,17,20,1kg
569,2023-03-21,Drumsticks,90,109,128,1kg
570,2023-03-21,Brinjal,23,27,33,1kg
571,2023-03-21,Brinjal (Big),22,26,31,1kg
572,2023-03-21,Elephant Yam,25,30,35,1kg
573,2023-03-21,Fenugreek Leaves,9,10,13,1kg
574,2023-03-21,French Beans,37,45,52,1kg
575,2023-03-21,Garlic,50,61,71,1kg
576,2023-03-21,Ginger,44,53,63,1kg
577,2023-03-21,Onion Green,40,48,57,1kg
578,2023-03-21,Green Peas,78,94,111,1kg
579,2023-03-21,Ivy Gourd,22,26,31,1kg
580,2023-03-21,Lemon (Lime),54,65,77,1kg
581,2023-03-21,Mango Raw,82,99,116,1kg
582,2023-03-21,Mint Leaves,5,6,7,1kg
583,2023-03-21,Mushroom,91,110,129,1kg
584,2023-03-21,Mustard Leaves,14,17,20,1kg
585,2023-03-21,Ladies Finger,40,48,57,1kg
586,2023-03-21,Pumpkin,22,26,31,1kg
587,2023-03-21,Radish,21,25,30,1kg
588,2023-03-21,Ridge Gourd,29,35,41,1kg
589,2023-03-21,Shallot (Pearl Onion),36,43,51,1kg
590,2023-03-21,Snake Gourd,25,30,35,1kg
591,2023-03-21,Sorrel Leaves,16,19,22,1kg
592,2023-03-21,Spinach,15,18,21,1kg
593,2023-03-21,Sweet Potato,36,43,51,1kg
594,2023-03-20,Onion Big,18,22,26,1kg
595,2023-03-20,Onion Small,55,66,78,1kg
596,2023-03-20,Tomato,26,31,37,1kg
597,2023-03-20,Green Chilli,38,46,54,1kg
598,2023-03-20,Beetroot,29,35,41,1kg
599,2023-03-20,Potato,27,32,38,1kg
600,2023-03-20,Raw Banana (Plantain),11,13,15,1kg
601,2023-03-20,Amaranth Leaves,13,16,18,1kg
602,2023-03-20,Amla,70,85,100,1kg
603,2023-03-20,Ash gourd,25,30,35,1kg
604,2023-03-20,Baby Corn,56,67,79,1kg
605,2023-03-20,Banana Flower,19,23,27,1kg
606,2023-03-20,Capsicum,45,54,64,1kg
607,2023-03-20,Bitter Gourd,31,37,44,1kg
608,2023-03-20,Bottle Gourd,29,35,41,1kg
609,2023-03-20,Butter Beans,44,53,63,1kg
610,2023-03-20,Broad Beans,36,43,51,1kg
611,2023-03-20,Cabbage,11,13,15,1kg
612,2023-03-20,Carrot,31,37,44,1kg
613,2023-03-20,Cauliflower,24,29,34,1kg
614,2023-03-20,Cluster beans,43,52,61,1kg
615,2023-03-20,Coconut,25,30,35,1kg
616,2023-03-20,Colocasia Leaves,12,14,17,1kg
617,2023-03-20,Colocasia,24,29,34,1kg
618,2023-03-20,Coriander Leaves,5,6,7,1kg
619,2023-03-20,Corn,24,29,34,1kg
620,2023-03-20,Cucumber,26,31,37,1kg
621,2023-03-20,Curry Leaves,29,35,41,1kg
622,2023-03-20,Dill Leaves,14,17,20,1kg
623,2023-03-20,Drumsticks,90,109,128,1kg
624,2023-03-20,Brinjal,23,27,33,1kg
625,2023-03-20,Brinjal (Big),22,26,31,1kg
626,2023-03-20,Elephant Yam,25,30,35,1kg
627,2023-03-20,Fenugreek Leaves,9,10,13,1kg
628,2023-03-20,French Beans,37,45,52,1kg
629,2023-03-20,Garlic,50,61,71,1kg
630,2023-03-20,Ginger,44,53,63,1kg
631,2023-03-20,Onion Green,40,48,57,1kg
632,2023-03-20,Green Peas,78,94,111,1kg
633,2023-03-20,Ivy Gourd,22,26,31,1kg
634,2023-03-20,Lemon (Lime),54,65,77,1kg
635,2023-03-20,Mango Raw,82,99,116,1kg
636,2023-03-20,Mint Leaves,5,6,7,1kg
637,2023-03-20,Mushroom,91,110,129,1kg
638,2023-03-20,Mustard Leaves,14,17,20,1kg
639,2023-03-20,Ladies Finger,40,48,57,1kg
640,2023-03-20,Pumpkin,22,26,31,1kg
641,2023-03-20,Radish,21,25,30,1kg
642,2023-03-20,Ridge Gourd,29,35,41,1kg
643,2023-03-20,Shallot (Pearl Onion),36,43,51,1kg
644,2023-03-20,Snake Gourd,25,30,35,1kg
645,2023-03-20,Sorrel Leaves,16,19,22,1kg
646,2023-03-20,Spinach,15,18,21,1kg
647,2023-03-20,Sweet Potato,36,43,51,1kg
648,2023-03-19,Onion Big,18,22,26,1kg
649,2023-03-19,Onion Small,55,66,78,1kg
650,2023-03-19,Tomato,26,31,37,1kg
651,2023-03-19,Green Chilli,38,46,54,1kg
652,2023-03-19,Beetroot,29,35,41,1kg
653,2023-03-19,Potato,27,32,38,1kg
654,2023-03-19,Raw Banana (Plantain),11,13,15,1kg
655,2023-03-19,Amaranth Leaves,13,16,18,1kg
656,2023-03-19,Amla,70,85,100,1kg
657,2023-03-19,Ash gourd,25,30,35,1kg
658,2023-03-19,Baby Corn,56,67,79,1kg
659,2023-03-19,Banana Flower,19,23,27,1kg
660,2023-03-19,Capsicum,45,54,64,1kg
661,2023-03-19,Bitter Gourd,31,37,44,1kg
662,2023-03-19,Bottle Gourd,29,35,41,1kg
663,2023-03-19,Butter Beans,44,53,63,1kg
664,2023-03-19,Broad Beans,36,43,51,1kg
665,2023-03-19,Cabbage,11,13,15,1kg
666,2023-03-19,Carrot,31,37,44,1kg
667,2023-03-19,Cauliflower,24,29,34,1kg
668,2023-03-19,Cluster beans,43,52,61,1kg
669,2023-03-19,Coconut,25,30,35,1kg
670,2023-03-19,Colocasia Leaves,12,14,17,1kg
671,2023-03-19,Colocasia,24,29,34,1kg
672,2023-03-19,Coriander Leaves,5,6,7,1kg
673,2023-03-19,Corn,24,29,34,1kg
674,2023-03-19,Cucumber,26,31,37,1kg
675,2023-03-19,Curry Leaves,29,35,41,1kg
676,2023-03-19,Dill Leaves,14,17,20,1kg
677,2023-03-19,Drumsticks,90,109,128,1kg
678,2023-03-19,Brinjal,23,27,33,1kg
679,2023-03-19,Brinjal (Big),22,26,31,1kg
680,2023-03-19,Elephant Yam,25,30,35,1kg
681,2023-03-19,Fenugreek Leaves,9,10,13,1kg
682,2023-03-19,French Beans,37,45,52,1kg
683,2023-03-19,Garlic,50,61,71,1kg
684,2023-03-19,Ginger,44,53,63,1kg
685,2023-03-19,Onion Green,40,48,57,1kg
686,2023-03-19,Green Peas,78,94,111,1kg
687,2023-03-19,Ivy Gourd,22,26,31,1kg
688,2023-03-19,Lemon (Lime),54,65,77,1kg
689,2023-03-19,Mango Raw,82,99,116,1kg
690,2023-03-19,Mint Leaves,5,6,7,1kg
691,2023-03-19,Mushroom,91,110,129,1kg
692,2023-03-19,Mustard Leaves,14,17,20,1kg
693,2023-03-19,Ladies Finger,40,48,57,1kg
694,2023-03-19,Pumpkin,22,26,31,1kg
695,2023-03-19,Radish,21,25,30,1kg
696,2023-03-19,Ridge Gourd,29,35,41,1kg
697,2023-03-19,Shallot (Pearl Onion),36,43,51,1kg
698,2023-03-19,Snake Gourd,25,30,35,1kg
699,2023-03-19,Sorrel Leaves,16,19,22,1kg
700,2023-03-19,Spinach,15,18,21,1kg
701,2023-03-19,Sweet Potato,36,43,51,1kg
702,2023-03-18,Onion Big,17,21,24,1kg
703,2023-03-18,Onion Small,48,58,68,1kg
704,2023-03-18,Tomato,28,34,40,1kg
705,2023-03-18,Green Chilli,48,58,68,1kg
706,2023-03-18,Beetroot,28,34,40,1kg
707,2023-03-18,Potato,28,34,40,1kg
708,2023-03-18,Raw Banana (Plantain),9,10,13,1kg
709,2023-03-18,Amaranth Leaves,12,14,17,1kg
710,2023-03-18,Amla,70,85,100,1kg
711,2023-03-18,Ash gourd,24,29,34,1kg
712,2023-03-18,Baby Corn,64,77,91,1kg
713,2023-03-18,Banana Flower,13,16,18,1kg
714,2023-03-18,Capsicum,44,53,63,1kg
715,2023-03-18,Bitter Gourd,30,36,43,1kg
716,2023-03-18,Bottle Gourd,32,39,45,1kg
717,2023-03-18,Butter Beans,50,61,71,1kg
718,2023-03-18,Broad Beans,36,43,51,1kg
719,2023-03-18,Cabbage,10,12,14,1kg
720,2023-03-18,Carrot,29,35,41,1kg
721,2023-03-18,Cauliflower,25,30,35,1kg
722,2023-03-18,Cluster beans,41,49,58,1kg
723,2023-03-18,Coconut,25,30,35,1kg
724,2023-03-18,Colocasia Leaves,12,14,17,1kg
725,2023-03-18,Colocasia,26,31,37,1kg
726,2023-03-18,Coriander Leaves,5,6,7,1kg
727,2023-03-18,Corn,27,32,38,1kg
728,2023-03-18,Cucumber,24,29,34,1kg
729,2023-03-18,Curry Leaves,29,35,41,1kg
730,2023-03-18,Dill Leaves,13,16,18,1kg
731,2023-03-18,Drumsticks,110,133,157,1kg
732,2023-03-18,Brinjal,21,25,30,1kg
733,2023-03-18,Brinjal (Big),26,31,37,1kg
734,2023-03-18,Elephant Yam,27,32,38,1kg
735,2023-03-18,Fenugreek Leaves,8,9,11,1kg
736,2023-03-18,French Beans,41,49,58,1kg
737,2023-03-18,Garlic,60,72,85,1kg
738,2023-03-18,Ginger,51,62,72,1kg
739,2023-03-18,Onion Green,40,48,57,1kg
740,2023-03-18,Green Peas,79,95,112,1kg
741,2023-03-18,Ivy Gourd,25,30,35,1kg
742,2023-03-18,Lemon (Lime),52,63,74,1kg
743,2023-03-18,Mango Raw,100,121,142,1kg
744,2023-03-18,Mint Leaves,3,3,4,1kg
745,2023-03-18,Mushroom,80,97,114,1kg
746,2023-03-18,Mustard Leaves,18,22,26,1kg
747,2023-03-18,Ladies Finger,47,57,67,1kg
748,2023-03-18,Pumpkin,22,26,31,1kg
749,2023-03-18,Radish,23,27,33,1kg
750,2023-03-18,Ridge Gourd,27,32,38,1kg
751,2023-03-18,Shallot (Pearl Onion),33,40,47,1kg
752,2023-03-18,Snake Gourd,24,29,34,1kg
753,2023-03-18,Sorrel Leaves,14,17,20,1kg
754,2023-03-18,Spinach,16,19,22,1kg
755,2023-03-18,Sweet Potato,38,46,54,1kg
756,2023-03-17,Onion Big,17,21,24,1kg
757,2023-03-17,Onion Small,48,58,68,1kg
758,2023-03-17,Tomato,28,34,40,1kg
759,2023-03-17,Green Chilli,48,58,68,1kg
760,2023-03-17,Beetroot,28,34,40,1kg
761,2023-03-17,Potato,28,34,40,1kg
762,2023-03-17,Raw Banana (Plantain),9,10,13,1kg
763,2023-03-17,Amaranth Leaves,12,14,17,1kg
764,2023-03-17,Amla,70,85,100,1kg
765,2023-03-17,Ash gourd,24,29,34,1kg
766,2023-03-17,Baby Corn,64,77,91,1kg
767,2023-03-17,Banana Flower,13,16,18,1kg
768,2023-03-17,Capsicum,44,53,63,1kg
769,2023-03-17,Bitter Gourd,30,36,43,1kg
770,2023-03-17,Bottle Gourd,32,39,45,1kg
771,2023-03-17,Butter Beans,50,61,71,1kg
772,2023-03-17,Broad Beans,36,43,51,1kg
773,2023-03-17,Cabbage,10,12,14,1kg
774,2023-03-17,Carrot,29,35,41,1kg
775,2023-03-17,Cauliflower,25,30,35,1kg
776,2023-03-17,Cluster beans,41,49,58,1kg
777,2023-03-17,Coconut,25,30,35,1kg
778,2023-03-17,Colocasia Leaves,12,14,17,1kg
779,2023-03-17,Colocasia,26,31,37,1kg
780,2023-03-17,Coriander Leaves,5,6,7,1kg
781,2023-03-17,Corn,27,32,38,1kg
782,2023-03-17,Cucumber,24,29,34,1kg
783,2023-03-17,Curry Leaves,29,35,41,1kg
784,2023-03-17,Dill Leaves,13,16,18,1kg
785,2023-03-17,Drumsticks,110,133,157,1kg
786,2023-03-17,Brinjal,21,25,30,1kg
787,2023-03-17,Brinjal (Big),26,31,37,1kg
788,2023-03-17,Elephant Yam,27,32,38,1kg
789,2023-03-17,Fenugreek Leaves,8,9,11,1kg
790,2023-03-17,French Beans,41,49,58,1kg
791,2023-03-17,Garlic,60,72,85,1kg
792,2023-03-17,Ginger,51,62,72,1kg
793,2023-03-17,Onion Green,40,48,57,1kg
794,2023-03-17,Green Peas,79,95,112,1kg
795,2023-03-17,Ivy Gourd,25,30,35,1kg
796,2023-03-17,Lemon (Lime),52,63,74,1kg
797,2023-03-17,Mango Raw,100,121,142,1kg
798,2023-03-17,Mint Leaves,3,3,4,1kg
799,2023-03-17,Mushroom,80,97,114,1kg
800,2023-03-17,Mustard Leaves,18,22,26,1kg
801,2023-03-17,Ladies Finger,47,57,67,1kg
802,2023-03-17,Pumpkin,22,26,31,1kg
803,2023-03-17,Radish,23,27,33,1kg
804,2023-03-17,Ridge Gourd,27,32,38,1kg
805,2023-03-17,Shallot (Pearl Onion),33,40,47,1kg
806,2023-03-17,Snake Gourd,24,29,34,1kg
807,2023-03-17,Sorrel Leaves,14,17,20,1kg
808,2023-03-17,Spinach,16,19,22,1kg
809,2023-03-17,Sweet Potato,38,46,54,1kg
810,2023-03-16,Onion Big,19,23,27,1kg
811,2023-03-16,Onion Small,48,58,68,1kg
812,2023-03-16,Tomato,24,29,34,1kg
813,2023-03-16,Green Chilli,41,49,58,1kg
814,2023-03-16,Beetroot,24,29,34,1kg
815,2023-03-16,Potato,28,34,40,1kg
816,2023-03-16,Raw Banana (Plantain),7,8,10,1kg
817,2023-03-16,Amaranth Leaves,15,18,21,1kg
818,2023-03-16,Amla,50,61,71,1kg
819,2023-03-16,Ash gourd,23,27,33,1kg
820,2023-03-16,Baby Corn,65,79,92,1kg
821,2023-03-16,Banana Flower,17,21,24,1kg
822,2023-03-16,Capsicum,46,55,65,1kg
823,2023-03-16,Bitter Gourd,27,32,38,1kg
824,2023-03-16,Bottle Gourd,30,36,43,1kg
825,2023-03-16,Butter Beans,53,64,75,1kg
826,2023-03-16,Broad Beans,35,42,50,1kg
827,2023-03-16,Cabbage,11,13,15,1kg
828,2023-03-16,Carrot,29,35,41,1kg
829,2023-03-16,Cauliflower,27,32,38,1kg
830,2023-03-16,Cluster beans,45,54,64,1kg
831,2023-03-16,Coconut,27,32,38,1kg
832,2023-03-16,Colocasia Leaves,14,17,20,1kg
833,2023-03-16,Colocasia,28,34,40,1kg
834,2023-03-16,Coriander Leaves,5,6,7,1kg
835,2023-03-16,Corn,27,32,38,1kg
836,2023-03-16,Cucumber,23,27,33,1kg
837,2023-03-16,Curry Leaves,29,35,41,1kg
838,2023-03-16,Dill Leaves,11,13,15,1kg
839,2023-03-16,Drumsticks,110,133,157,1kg
840,2023-03-16,Brinjal,25,30,35,1kg
841,2023-03-16,Brinjal (Big),24,29,34,1kg
842,2023-03-16,Elephant Yam,27,32,38,1kg
843,2023-03-16,Fenugreek Leaves,9,10,13,1kg
844,2023-03-16,French Beans,40,48,57,1kg
845,2023-03-16,Garlic,53,64,75,1kg
846,2023-03-16,Ginger,51,62,72,1kg
847,2023-03-16,Onion Green,42,50,59,1kg
848,2023-03-16,Green Peas,84,102,120,1kg
849,2023-03-16,Ivy Gourd,23,27,33,1kg
850,2023-03-16,Lemon (Lime),52,63,74,1kg
851,2023-03-16,Mango Raw,106,128,151,1kg
852,2023-03-16,Mint Leaves,6,7,8,1kg
853,2023-03-16,Mushroom,95,115,135,1kg
854,2023-03-16,Mustard Leaves,12,14,17,1kg
855,2023-03-16,Ladies Finger,50,61,71,1kg
856,2023-03-16,Pumpkin,21,25,30,1kg
857,2023-03-16,Radish,26,31,37,1kg
858,2023-03-16,Ridge Gourd,28,34,40,1kg
859,2023-03-16,Shallot (Pearl Onion),32,39,45,1kg
860,2023-03-16,Snake Gourd,29,35,41,1kg
861,2023-03-16,Sorrel Leaves,11,13,15,1kg
862,2023-03-16,Spinach,10,12,14,1kg
863,2023-03-16,Sweet Potato,37,45,52,1kg
864,2023-03-15,Onion Big,19,23,27,1kg
865,2023-03-15,Onion Small,48,58,68,1kg
866,2023-03-15,Tomato,24,29,34,1kg
867,2023-03-15,Green Chilli,41,49,58,1kg
868,2023-03-15,Beetroot,24,29,34,1kg
869,2023-03-15,Potato,28,34,40,1kg
870,2023-03-15,Raw Banana (Plantain),7,8,10,1kg
871,2023-03-15,Amaranth Leaves,15,18,21,1kg
872,2023-03-15,Amla,50,61,71,1kg
873,2023-03-15,Ash gourd,23,27,33,1kg
874,2023-03-15,Baby Corn,65,79,92,1kg
875,2023-03-15,Banana Flower,17,21,24,1kg
876,2023-03-15,Capsicum,46,55,65,1kg
877,2023-03-15,Bitter Gourd,27,32,38,1kg
878,2023-03-15,Bottle Gourd,30,36,43,1kg
879,2023-03-15,Butter Beans,53,64,75,1kg
880,2023-03-15,Broad Beans,35,42,50,1kg
881,2023-03-15,Cabbage,11,13,15,1kg
882,2023-03-15,Carrot,29,35,41,1kg
883,2023-03-15,Cauliflower,27,32,38,1kg
884,2023-03-15,Cluster beans,45,54,64,1kg
885,2023-03-15,Coconut,27,32,38,1kg
886,2023-03-15,Colocasia Leaves,14,17,20,1kg
887,2023-03-15,Colocasia,28,34,40,1kg
888,2023-03-15,Coriander Leaves,5,6,7,1kg
889,2023-03-15,Corn,27,32,38,1kg
890,2023-03-15,Cucumber,23,27,33,1kg
891,2023-03-15,Curry Leaves,29,35,41,1kg
892,2023-03-15,Dill Leaves,11,13,15,1kg
893,2023-03-15,Drumsticks,110,133,157,1kg
894,2023-03-15,Brinjal,25,30,35,1kg
895,2023-03-15,Brinjal (Big),24,29,34,1kg
896,2023-03-15,Elephant Yam,27,32,38,1kg
897,2023-03-15,Fenugreek Leaves,9,10,13,1kg
898,2023-03-15,French Beans,40,48,57,1kg
899,2023-03-15,Garlic,53,64,75,1kg
900,2023-03-15,Ginger,51,62,72,1kg
901,2023-03-15,Onion Green,42,50,59,1kg
902,2023-03-15,Green Peas,84,102,120,1kg
903,2023-03-15,Ivy Gourd,23,27,33,1kg
904,2023-03-15,Lemon (Lime),52,63,74,1kg
905,2023-03-15,Mango Raw,106,128,151,1kg
906,2023-03-15,Mint Leaves,6,7,8,1kg
907,2023-03-15,Mushroom,95,115,135,1kg
908,2023-03-15,Mustard Leaves,12,14,17,1kg
909,2023-03-15,Ladies Finger,50,61,71,1kg
910,2023-03-15,Pumpkin,21,25,30,1kg
911,2023-03-15,Radish,26,31,37,1kg
912,2023-03-15,Ridge Gourd,28,34,40,1kg
913,2023-03-15,Shallot (Pearl Onion),32,39,45,1kg
914,2023-03-15,Snake Gourd,29,35,41,1kg
915,2023-03-15,Sorrel Leaves,11,13,15,1kg
916,2023-03-15,Spinach,10,12,14,1kg
917,2023-03-15,Sweet Potato,37,45,52,1kg
918,2023-03-14,Onion Big,19,23,27,1kg
919,2023-03-14,Onion Small,48,58,68,1kg
920,2023-03-14,Tomato,24,29,34,1kg
921,2023-03-14,Green Chilli,41,49,58,1kg
922,2023-03-14,Beetroot,24,29,34,1kg
923,2023-03-14,Potato,28,34,40,1kg
924,2023-03-14,Raw Banana (Plantain),7,8,10,1kg
925,2023-03-14,Amaranth Leaves,15,18,21,1kg
926,2023-03-14,Amla,50,61,71,1kg
927,2023-03-14,Ash gourd,23,27,33,1kg
928,2023-03-14,Baby Corn,65,79,92,1kg
929,2023-03-14,Banana Flower,17,21,24,1kg
930,2023-03-14,Capsicum,46,55,65,1kg
931,2023-03-14,Bitter Gourd,27,32,38,1kg
932,2023-03-14,Bottle Gourd,30,36,43,1kg
933,2023-03-14,Butter Beans,53,64,75,1kg
934,2023-03-14,Broad Beans,35,42,50,1kg
935,2023-03-14,Cabbage,11,13,15,1kg
936,2023-03-14,Carrot,29,35,41,1kg
937,2023-03-14,Cauliflower,27,32,38,1kg
938,2023-03-14,Cluster beans,45,54,64,1kg
939,2023-03-14,Coconut,27,32,38,1kg
940,2023-03-14,Colocasia Leaves,14,17,20,1kg
941,2023-03-14,Colocasia,28,34,40,1kg
942,2023-03-14,Coriander Leaves,5,6,7,1kg
943,2023-03-14,Corn,27,32,38,1kg
944,2023-03-14,Cucumber,23,27,33,1kg
945,2023-03-14,Curry Leaves,29,35,41,1kg
946,2023-03-14,Dill Leaves,11,13,15,1kg
947,2023-03-14,Drumsticks,110,133,157,1kg
948,2023-03-14,Brinjal,25,30,35,1kg
949,2023-03-14,Brinjal (Big),24,29,34,1kg
950,2023-03-14,Elephant Yam,27,32,38,1kg
951,2023-03-14,Fenugreek Leaves,9,10,13,1kg
952,2023-03-14,French Beans,40,48,57,1kg
953,2023-03-14,Garlic,53,64,75,1kg
954,2023-03-14,Ginger,51,62,72,1kg
955,2023-03-14,Onion Green,42,50,59,1kg
956,2023-03-14,Green Peas,84,102,120,1kg
957,2023-03-14,Ivy Gourd,23,27,33,1kg
958,2023-03-14,Lemon (Lime),52,63,74,1kg
959,2023-03-14,Mango Raw,106,128,151,1kg
960,2023-03-14,Mint Leaves,6,7,8,1kg
961,2023-03-14,Mushroom,95,115,135,1kg
962,2023-03-14,Mustard Leaves,12,14,17,1kg
963,2023-03-14,Ladies Finger,50,61,71,1kg
964,2023-03-14,Pumpkin,21,25,30,1kg
965,2023-03-14,Radish,26,31,37,1kg
966,2023-03-14,Ridge Gourd,28,34,40,1kg
967,2023-03-14,Shallot (Pearl Onion),32,39,45,1kg
968,2023-03-14,Snake Gourd,29,35,41,1kg
969,2023-03-14,Sorrel Leaves,11,13,15,1kg
970,2023-03-14,Spinach,10,12,14,1kg
971,2023-03-14,Sweet Potato,37,45,52,1kg
972,2023-03-13,Onion Big,22,26,31,1kg
973,2023-03-13,Onion Small,54,65,77,1kg
974,2023-03-13,Tomato,29,35,41,1kg
975,2023-03-13,Green Chilli,42,50,59,1kg
976,2023-03-13,Beetroot,25,30,35,1kg
977,2023-03-13,Potato,27,32,38,1kg
978,2023-03-13,Raw Banana (Plantain),11,13,15,1kg
979,2023-03-13,Amaranth Leaves,12,14,17,1kg
980,2023-03-13,Amla,70,85,100,1kg
981,2023-03-13,Ash gourd,25,30,35,1kg
982,2023-03-13,Baby Corn,64,77,91,1kg
983,2023-03-13,Banana Flower,12,14,17,1kg
984,2023-03-13,Capsicum,42,50,59,1kg
985,2023-03-13,Bitter Gourd,27,32,38,1kg
986,2023-03-13,Bottle Gourd,32,39,45,1kg
987,2023-03-13,Butter Beans,50,61,71,1kg
988,2023-03-13,Broad Beans,37,45,52,1kg
989,2023-03-13,Cabbage,13,16,18,1kg
990,2023-03-13,Carrot,24,29,34,1kg
991,2023-03-13,Cauliflower,24,29,34,1kg
992,2023-03-13,Cluster beans,44,53,63,1kg
993,2023-03-13,Coconut,27,32,38,1kg
994,2023-03-13,Colocasia Leaves,10,12,14,1kg
995,2023-03-13,Colocasia,24,29,34,1kg
996,2023-03-13,Coriander Leaves,8,9,11,1kg
997,2023-03-13,Corn,25,30,35,1kg
998,2023-03-13,Cucumber,23,27,33,1kg
999,2023-03-13,Curry Leaves,29,35,41,1kg
1000,2023-03-13,Dill Leaves,11,13,15,1kg
1001,2023-03-13,Drumsticks,110,133,157,1kg
1002,2023-03-13,Brinjal,24,29,34,1kg
1003,2023-03-13,Brinjal (Big),25,30,35,1kg
1004,2023-03-13,Elephant Yam,27,32,38,1kg
1005,2023-03-13,Fenugreek Leaves,9,10,13,1kg
1006,2023-03-13,French Beans,41,49,58,1kg
1007,2023-03-13,Garlic,56,67,79,1kg
1008,2023-03-13,Ginger,44,53,63,1kg
1009,2023-03-13,Onion Green,40,48,57,1kg
1010,2023-03-13,Green Peas,85,103,121,1kg
1011,2023-03-13,Ivy Gourd,28,34,40,1kg
1012,2023-03-13,Lemon (Lime),52,63,74,1kg
1013,2023-03-13,Mango Raw,86,104,122,1kg
1014,2023-03-13,Mint Leaves,3,3,4,1kg
1015,2023-03-13,Mushroom,79,95,112,1kg
1016,2023-03-13,Mustard Leaves,18,22,26,1kg
1017,2023-03-13,Ladies Finger,45,54,64,1kg
1018,2023-03-13,Pumpkin,21,25,30,1kg
1019,2023-03-13,Radish,24,29,34,1kg
1020,2023-03-13,Ridge Gourd,32,39,45,1kg
1021,2023-03-13,Shallot (Pearl Onion),35,42,50,1kg
1022,2023-03-13,Snake Gourd,24,29,34,1kg
1023,2023-03-13,Sorrel Leaves,15,18,21,1kg
1024,2023-03-13,Spinach,14,17,20,1kg
1025,2023-03-13,Sweet Potato,39,47,55,1kg
1026,2023-03-12,Onion Big,22,26,31,1kg
1027,2023-03-12,Onion Small,54,65,77,1kg
1028,2023-03-12,Tomato,29,35,41,1kg
1029,2023-03-12,Green Chilli,42,50,59,1kg
1030,2023-03-12,Beetroot,25,30,35,1kg
1031,2023-03-12,Potato,27,32,38,1kg
1032,2023-03-12,Raw Banana (Plantain),11,13,15,1kg
1033,2023-03-12,Amaranth Leaves,12,14,17,1kg
1034,2023-03-12,Amla,70,85,100,1kg
1035,2023-03-12,Ash gourd,25,30,35,1kg
1036,2023-03-12,Baby Corn,64,77,91,1kg
1037,2023-03-12,Banana Flower,12,14,17,1kg
1038,2023-03-12,Capsicum,42,50,59,1kg
1039,2023-03-12,Bitter Gourd,27,32,38,1kg
1040,2023-03-12,Bottle Gourd,32,39,45,1kg
1041,2023-03-12,Butter Beans,50,61,71,1kg
1042,2023-03-12,Broad Beans,37,45,52,1kg
1043,2023-03-12,Cabbage,13,16,18,1kg
1044,2023-03-12,Carrot,24,29,34,1kg
1045,2023-03-12,Cauliflower,24,29,34,1kg
1046,2023-03-12,Cluster beans,44,53,63,1kg
1047,2023-03-12,Coconut,27,32,38,1kg
1048,2023-03-12,Colocasia Leaves,10,12,14,1kg
1049,2023-03-12,Colocasia,24,29,34,1kg
1050,2023-03-12,Coriander Leaves,8,9,11,1kg
1051,2023-03-12,Corn,25,30,35,1kg
1052,2023-03-12,Cucumber,23,27,33,1kg
1053,2023-03-12,Curry Leaves,29,35,41,1kg
1054,2023-03-12,Dill Leaves,11,13,15,1kg
1055,2023-03-12,Drumsticks,110,133,157,1kg
1056,2023-03-12,Brinjal,24,29,34,1kg
1057,2023-03-12,Brinjal (Big),25,30,35,1kg
1058,2023-03-12,Elephant Yam,27,32,38,1kg
